2022-06-15 19:31:13.066899	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=TF+ChIP-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=cell+line&files.file_type=bed+narrowPeak&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000BNU/	ENCSR000BNU	ChIP-seq	TF ChIP-seq	/targets/ATF3-human/	ATF3	ATF3	Homo sapiens K562	K562	FactorBook:ENCSR000BNU,GEO:GSM803380,UCSC-ENCODE-hg19:wgEncodeEH001662	ATF3 ChIP-seq protocol v041610.1 on human K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PVN/,/files/ENCFF000PVO/,/files/ENCFF000PVQ/,/files/ENCFF000PVR/,/files/ENCFF000PVS/,/files/ENCFF000PVU/,/files/ENCFF000PWA/,/files/ENCFF000PWC/,/files/ENCFF001UIW/,/files/ENCFF001UIY/,/files/ENCFF002CLN/,/files/ENCFF968XJD/,/files/ENCFF917RFP/,/files/ENCFF438DHS/,/files/ENCFF308RGN/,/files/ENCFF005MDO/,/files/ENCFF727DWE/,/files/ENCFF849WYX/,/files/ENCFF501RLG/,/files/ENCFF747HGM/,/files/ENCFF281HBB/,/files/ENCFF932PBI/,/files/ENCFF507KDS/,/files/ENCFF862YKN/,/files/ENCFF102FPL/,/files/ENCFF550IIR/,/files/ENCFF011BTB/,/files/ENCFF650KQD/,/files/ENCFF980RKS/,/files/ENCFF364WAT/,/files/ENCFF619WVY/,/files/ENCFF145FYQ/,/files/ENCFF615EDN/,/files/ENCFF467WOR/,/files/ENCFF787GVU/,/files/ENCFF472AQO/,/files/ENCFF301NGC/,/files/ENCFF159FEO/,/files/ENCFF015HEH/,/files/ENCFF475TQE/,/files/ENCFF979LFW/,/files/ENCFF363CMR/,/files/ENCFF384SYF/,/files/ENCFF738BYI/,/files/ENCFF813RAT/,/files/ENCFF931LMI/,/files/ENCFF777FYO/,/files/ENCFF251XOI/,/files/ENCFF442BAV/,/files/ENCFF355QAJ/,/files/ENCFF146YXX/,/files/ENCFF405NCV/,/files/ENCFF344UMM/,/files/ENCFF369VMG/,/files/ENCFF796WJW/,/files/ENCFF508XVD/,/files/ENCFF928NKH/,/files/ENCFF394FKU/,/files/ENCFF449TJA/,/files/ENCFF407HII/,/files/ENCFF235PHN/,/files/ENCFF484BZA/,/files/ENCFF931FKR/,/files/ENCFF652ZJQ/,/files/ENCFF911HJK/,/files/ENCFF192OYM/,/files/ENCFF719YFG/,/files/ENCFF963WVL/,/files/ENCFF265PTL/,/files/ENCFF718VHT/,/files/ENCFF095QYP/,/files/ENCFF564VTA/,/files/ENCFF503PUI/,/files/ENCFF965VXT/	/experiment-series/ENCSR674AEA/	ENCBS109ENC	1,2	1	ENCAB000ADZ	Homo sapiens	adult	53 years												/replicates/a6b10bff-24bb-4999-9c47-893b433c7246/,/replicates/2c1b0bfb-635c-4607-85da-1d45594a2059/				
/experiments/ENCSR000BIR/	ENCSR000BIR	ChIP-seq	TF ChIP-seq	/targets/SP1-human/	SP1	SP1	Homo sapiens H1	H1	GEO:GSM803377,FactorBook:ENCSR000BIR,UCSC-ENCODE-hg19:wgEncodeEH001529	SP1 ChIP-seq protocol PCR1x on human H1-hESC	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000OTK/,/files/ENCFF000OTL/,/files/ENCFF000OTM/,/files/ENCFF000OTN/,/files/ENCFF000OTP/,/files/ENCFF000OTQ/,/files/ENCFF000OTS/,/files/ENCFF000OTW/,/files/ENCFF001UCK/,/files/ENCFF001UCL/,/files/ENCFF002CJK/,/files/ENCFF047OMP/,/files/ENCFF477CHR/,/files/ENCFF346XVM/,/files/ENCFF949TUZ/,/files/ENCFF979RJF/,/files/ENCFF271AEZ/,/files/ENCFF028EPQ/,/files/ENCFF668ZBZ/,/files/ENCFF295GDG/,/files/ENCFF571TTQ/,/files/ENCFF804VZR/,/files/ENCFF286DIH/,/files/ENCFF703VUT/,/files/ENCFF861UXW/,/files/ENCFF256MVQ/,/files/ENCFF804LRQ/,/files/ENCFF695XRW/,/files/ENCFF539PMO/,/files/ENCFF891KNU/,/files/ENCFF133LKP/,/files/ENCFF659VMZ/,/files/ENCFF366UVW/,/files/ENCFF692RHW/,/files/ENCFF450TPR/,/files/ENCFF500JFI/,/files/ENCFF340GRK/,/files/ENCFF915WAD/,/files/ENCFF067ZMW/,/files/ENCFF433IIE/,/files/ENCFF755IEI/,/files/ENCFF515POF/,/files/ENCFF740TPH/,/files/ENCFF364OUN/,/files/ENCFF721YVP/,/files/ENCFF976GFP/,/files/ENCFF384GPX/,/files/ENCFF317TBZ/,/files/ENCFF668CZT/,/files/ENCFF491VSU/,/files/ENCFF622PJQ/,/files/ENCFF931HUX/,/files/ENCFF209LOB/,/files/ENCFF975VAF/,/files/ENCFF263FUH/,/files/ENCFF321TWF/,/files/ENCFF573XOC/,/files/ENCFF832PBX/,/files/ENCFF167UTM/,/files/ENCFF267MEL/,/files/ENCFF686DHO/,/files/ENCFF684HIL/,/files/ENCFF944WUP/,/files/ENCFF753NRU/,/files/ENCFF440OTB/,/files/ENCFF041HHU/,/files/ENCFF542JLP/,/files/ENCFF735KJJ/,/files/ENCFF595TYX/,/files/ENCFF015CJN/,/files/ENCFF711VRJ/,/files/ENCFF989RJC/,/files/ENCFF284JVS/,/files/ENCFF305PPC/		ENCBS111ENC	2,1	1	ENCAB000AKY	Homo sapiens	embryonic													/replicates/4113dd43-0f41-4534-981b-a7da1bec7887/,/replicates/05c11612-5d1f-41f8-95f5-6ab8acfacf41/				
/experiments/ENCSR000BSS/	ENCSR000BSS	ChIP-seq	TF ChIP-seq	/targets/ELF1-human/	ELF1	ELF1	Homo sapiens MCF-7	MCF-7	FactorBook:ENCSR000BSS,GEO:GSM1010764,UCSC-ENCODE-hg19:wgEncodeEH003234	ELF1 ChIP-seq protocol v042211.1 on human MCF-7	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QLX/,/files/ENCFF000QLY/,/files/ENCFF000QLZ/,/files/ENCFF000QMA/,/files/ENCFF000QMB/,/files/ENCFF000QMD/,/files/ENCFF000QMJ/,/files/ENCFF000QMK/,/files/ENCFF001UMP/,/files/ENCFF001UMQ/,/files/ENCFF381GMI/,/files/ENCFF687CWI/,/files/ENCFF289KXH/,/files/ENCFF778FCN/,/files/ENCFF285TOC/,/files/ENCFF809XSA/,/files/ENCFF617ZIU/,/files/ENCFF679QMP/,/files/ENCFF492BYK/,/files/ENCFF040FAV/,/files/ENCFF539OGB/,/files/ENCFF822VAI/,/files/ENCFF912TWE/,/files/ENCFF925MCQ/,/files/ENCFF661IJC/,/files/ENCFF278YUJ/,/files/ENCFF819UGI/,/files/ENCFF986LOH/,/files/ENCFF861ERL/,/files/ENCFF116CFT/,/files/ENCFF643PJK/,/files/ENCFF091NQE/	/experiment-series/ENCSR885JYB/	ENCBS056AAA	2,1	1	ENCAB000AGA	Homo sapiens	adult	69 years												/replicates/eedaf82c-0456-42f3-82f6-035efe8bdb3a/,/replicates/01dbf20d-441c-4216-9edc-8e705828a065/				
/experiments/ENCSR000BSZ/	ENCSR000BSZ	ChIP-seq	TF ChIP-seq	/targets/ZBTB7A-human/	ZBTB7A	ZBTB7A	Homo sapiens Ishikawa	Ishikawa	GEO:GSM1010752,UCSC-ENCODE-hg19:wgEncodeEH003241	ZBTB7A ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NRJ/,/files/ENCFF000NRL/,/files/ENCFF000NRM/,/files/ENCFF000NRN/,/files/ENCFF000NRP/,/files/ENCFF000NRR/,/files/ENCFF000NRX/,/files/ENCFF000NRZ/,/files/ENCFF001TVZ/,/files/ENCFF001TWA/,/files/ENCFF089FAM/,/files/ENCFF012WLA/,/files/ENCFF817JZI/,/files/ENCFF398CSF/,/files/ENCFF454GGZ/,/files/ENCFF864JUH/,/files/ENCFF309TYS/,/files/ENCFF836OWF/,/files/ENCFF196VMC/,/files/ENCFF438WTB/,/files/ENCFF159XWV/,/files/ENCFF383MDB/,/files/ENCFF415NAQ/,/files/ENCFF568MDR/,/files/ENCFF340GZB/,/files/ENCFF042AAZ/,/files/ENCFF114YDG/,/files/ENCFF435RJH/,/files/ENCFF539PZO/,/files/ENCFF730YBO/,/files/ENCFF506KCV/,/files/ENCFF581OZE/,/files/ENCFF984UQK/,/files/ENCFF099VQY/,/files/ENCFF888QKP/,/files/ENCFF263QVM/,/files/ENCFF556LVE/,/files/ENCFF812FUO/,/files/ENCFF367YPH/,/files/ENCFF303AOD/,/files/ENCFF860GVA/,/files/ENCFF233AKY/,/files/ENCFF162OPA/,/files/ENCFF089GNP/,/files/ENCFF644JJO/,/files/ENCFF902WDZ/,/files/ENCFF479IHN/,/files/ENCFF715MWT/,/files/ENCFF160ZPQ/,/files/ENCFF878RGJ/,/files/ENCFF910XGW/,/files/ENCFF191NFH/		ENCBS034DOC	2,1	1	ENCAB000AMM	Homo sapiens	adult	39 years												/replicates/690bf2eb-d48f-4ad4-b221-3bf632e6d15e/,/replicates/a816ddcf-d7c1-4fae-a873-95971b93e1d2/				
/experiments/ENCSR000BKU/	ENCSR000BKU	ChIP-seq	TF ChIP-seq	/targets/YY1-human/	YY1	YY1	Homo sapiens K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001584,GEO:GSM803446,FactorBook:ENCSR000BKU	YY1 ChIP-seq protocol v041610.1 on human K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QKB/,/files/ENCFF000QKC/,/files/ENCFF000QKD/,/files/ENCFF000QKE/,/files/ENCFF000QKG/,/files/ENCFF000QKH/,/files/ENCFF000QKJ/,/files/ENCFF000QKK/,/files/ENCFF001UMD/,/files/ENCFF001UME/,/files/ENCFF002CMW/,/files/ENCFF524QRO/,/files/ENCFF543BDT/,/files/ENCFF044TAL/,/files/ENCFF782TYI/,/files/ENCFF651HPM/,/files/ENCFF397WYE/,/files/ENCFF374QJL/,/files/ENCFF985HYK/,/files/ENCFF974OCA/,/files/ENCFF075WWP/,/files/ENCFF167RTT/,/files/ENCFF315PCN/,/files/ENCFF654LSD/,/files/ENCFF381ZVE/,/files/ENCFF371NVU/,/files/ENCFF160WGC/,/files/ENCFF439VDJ/,/files/ENCFF203XPP/,/files/ENCFF469QBZ/,/files/ENCFF100YJH/,/files/ENCFF570LZA/,/files/ENCFF924PLW/,/files/ENCFF953BTB/,/files/ENCFF674DGV/,/files/ENCFF821EZE/,/files/ENCFF366SGW/,/files/ENCFF688PRD/,/files/ENCFF688PET/,/files/ENCFF265UDZ/,/files/ENCFF608RBZ/,/files/ENCFF475ICG/,/files/ENCFF735VYZ/,/files/ENCFF480ZET/,/files/ENCFF949CCF/,/files/ENCFF391EZP/,/files/ENCFF100JMN/,/files/ENCFF926FUM/,/files/ENCFF897DAT/,/files/ENCFF164HWB/,/files/ENCFF823KMF/,/files/ENCFF855RCD/,/files/ENCFF250QIH/,/files/ENCFF631CXJ/,/files/ENCFF953TYL/,/files/ENCFF840DIN/,/files/ENCFF749HDO/,/files/ENCFF677OAO/,/files/ENCFF964PCU/,/files/ENCFF070YBL/,/files/ENCFF288SSB/,/files/ENCFF157ZKE/,/files/ENCFF840UJG/,/files/ENCFF181AMP/,/files/ENCFF892ERX/,/files/ENCFF035UNH/,/files/ENCFF407YVW/,/files/ENCFF044SHI/,/files/ENCFF523WCG/,/files/ENCFF962RYE/,/files/ENCFF074OAM/,/files/ENCFF246GYK/,/files/ENCFF711NPN/,/files/ENCFF199FNC/	/experiment-series/ENCSR777MPY/	ENCBS109ENC	2,1	1	ENCAB000ANT	Homo sapiens	adult	53 years												/replicates/5e407d46-503b-4e96-a416-72ac3e6c9db3/,/replicates/457e725a-0865-46ce-bd7f-ec24c4b7b0c8/				
/experiments/ENCSR000BSI/	ENCSR000BSI	ChIP-seq	TF ChIP-seq	/targets/E2F6-human/	E2F6	E2F6	Homo sapiens H1	H1	GEO:GSM1010899,FactorBook:ENCSR000BSI,UCSC-ENCODE-hg19:wgEncodeEH003224	E2F6 ChIP-seq protocol v042211.1 on human H1-hESC	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000ONT/,/files/ENCFF000ONU/,/files/ENCFF000ONV/,/files/ENCFF000ONW/,/files/ENCFF000ONX/,/files/ENCFF000ONY/,/files/ENCFF000OOD/,/files/ENCFF000OOL/,/files/ENCFF001UBC/,/files/ENCFF001UBD/,/files/ENCFF399TUL/,/files/ENCFF174AVU/,/files/ENCFF703ILP/,/files/ENCFF479KSA/,/files/ENCFF549FGW/,/files/ENCFF548NLZ/,/files/ENCFF426QVZ/,/files/ENCFF718CNK/,/files/ENCFF898ZLK/,/files/ENCFF082PHI/,/files/ENCFF041BDC/,/files/ENCFF498DSJ/,/files/ENCFF156NSM/,/files/ENCFF067NZD/,/files/ENCFF407GYF/,/files/ENCFF134NKP/,/files/ENCFF118SQC/,/files/ENCFF717KBC/,/files/ENCFF109KGK/,/files/ENCFF232JIG/,/files/ENCFF785DWK/,/files/ENCFF158DTD/		ENCBS111ENC	2,1	1	ENCAB000AFW	Homo sapiens	embryonic													/replicates/aaa022e0-8259-452b-b67e-c234f0664495/,/replicates/86152753-9dbc-49b4-939a-6cbc0e05b26f/				
/experiments/ENCSR000DKV/	ENCSR000DKV	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000DKV,UCSC-ENCODE-hg19:wgEncodeEH000532,GEO:GSM822312	CTCF ChIP-seq on human GM12878	Vishwanath Iyer, UTA	ENCODE	released	/files/ENCFF000ROM/,/files/ENCFF000RON/,/files/ENCFF000ROP/,/files/ENCFF000ROQ/,/files/ENCFF000ROR/,/files/ENCFF000ROT/,/files/ENCFF000ROU/,/files/ENCFF000ROV/,/files/ENCFF000ROX/,/files/ENCFF000ROZ/,/files/ENCFF001USH/,/files/ENCFF002DAJ/,/files/ENCFF455WUJ/,/files/ENCFF525GTZ/,/files/ENCFF651PKO/,/files/ENCFF680XUD/,/files/ENCFF758YTP/,/files/ENCFF741DLA/,/files/ENCFF500UFQ/,/files/ENCFF416GCD/,/files/ENCFF668ROZ/,/files/ENCFF502WGL/,/files/ENCFF002UKL/,/files/ENCFF983CXT/,/files/ENCFF102FRY/,/files/ENCFF906LPI/,/files/ENCFF729WSY/,/files/ENCFF738FAP/,/files/ENCFF126NZW/,/files/ENCFF248WYP/,/files/ENCFF827JRI/,/files/ENCFF096ZTD/,/files/ENCFF770BRI/,/files/ENCFF796VEC/,/files/ENCFF108XUF/,/files/ENCFF741COV/,/files/ENCFF578MNA/,/files/ENCFF800WUV/,/files/ENCFF432POU/,/files/ENCFF085TTI/,/files/ENCFF424PHM/,/files/ENCFF564ZTH/,/files/ENCFF059TQC/,/files/ENCFF407RYM/,/files/ENCFF459SZO/,/files/ENCFF258AFQ/,/files/ENCFF653YLT/,/files/ENCFF511URZ/	/experiment-series/ENCSR589QIR/	ENCBS337LQM	3,1,2	1	ENCAB000AXY	Homo sapiens	adult													/replicates/ec151278-ecd1-4283-a876-837f4bd38ebb/,/replicates/6936e550-fb4a-4bf4-8b56-b10e5f9db9a2/,/replicates/c907e6bc-072c-4295-b552-b0f4cf1b543d/				
/experiments/ENCSR000DZF/	ENCSR000DZF	ChIP-seq	TF ChIP-seq	/targets/MAX-human/	MAX	MAX	Homo sapiens GM12878	GM12878	FactorBook:ENCSR000DZF,GEO:GSM935518,UCSC-ENCODE-hg19:wgEncodeEH002806	MAX ChIP-seq on human GM12878 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VXV/,/files/ENCFF000VXW/,/files/ENCFF000VXX/,/files/ENCFF000VXY/,/files/ENCFF000VYA/,/files/ENCFF000VYC/,/files/ENCFF001VEO/,/files/ENCFF002COW/,/files/ENCFF010EZW/,/files/ENCFF076XQH/,/files/ENCFF746EMY/,/files/ENCFF577KAH/,/files/ENCFF158TTY/,/files/ENCFF891AOD/,/files/ENCFF219JUC/,/files/ENCFF386FSS/,/files/ENCFF892REX/,/files/ENCFF109DBS/,/files/ENCFF455RSI/,/files/ENCFF394OHR/,/files/ENCFF188TJV/,/files/ENCFF129MWP/,/files/ENCFF173DKW/,/files/ENCFF412OKY/,/files/ENCFF974XPG/,/files/ENCFF694JRS/,/files/ENCFF125MIK/,/files/ENCFF110PAC/,/files/ENCFF611CRC/,/files/ENCFF773UKX/,/files/ENCFF580WAR/,/files/ENCFF407JNK/,/files/ENCFF083KVY/,/files/ENCFF334VPE/,/files/ENCFF109NUR/,/files/ENCFF932TVB/,/files/ENCFF652HWZ/,/files/ENCFF360IMJ/,/files/ENCFF408NKU/,/files/ENCFF280ADG/,/files/ENCFF348NRU/,/files/ENCFF215WSJ/,/files/ENCFF540CNI/,/files/ENCFF580TPN/,/files/ENCFF445XCO/,/files/ENCFF075AKQ/,/files/ENCFF734LGZ/,/files/ENCFF242NRF/,/files/ENCFF270NAL/,/files/ENCFF631KEW/,/files/ENCFF361EVH/,/files/ENCFF849VCQ/,/files/ENCFF314YBT/,/files/ENCFF420AFU/,/files/ENCFF359DIP/,/files/ENCFF264EUN/,/files/ENCFF240AYF/,/files/ENCFF456EJZ/,/files/ENCFF883PZJ/,/files/ENCFF054IQO/,/files/ENCFF167ECI/,/files/ENCFF232BTG/,/files/ENCFF306IRL/,/files/ENCFF545CNM/,/files/ENCFF070LSY/,/files/ENCFF216AYL/,/files/ENCFF701UOV/,/files/ENCFF882LSV/,/files/ENCFF875UYL/,/files/ENCFF712UBB/,/files/ENCFF518KWU/		ENCBS630AAA	2,1	1	ENCAB000AIL	Homo sapiens	adult													/replicates/7887f11d-9c2d-4d60-bd64-a78bd7555c85/,/replicates/72563fc2-5e13-4033-a93c-26f93fa5a0e1/				
/experiments/ENCSR000BNY/	ENCSR000BNY	ChIP-seq	TF ChIP-seq	/targets/ZBTB33-human/	ZBTB33	ZBTB33	Homo sapiens HCT116	HCT116	GEO:GSM803458,FactorBook:ENCSR000BNY,UCSC-ENCODE-hg19:wgEncodeEH001672	ZBTB33 ChIP-seq protocol v041610.1 on human HCT-116	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PDN/,/files/ENCFF000PDO/,/files/ENCFF000PDP/,/files/ENCFF000PDR/,/files/ENCFF000PDS/,/files/ENCFF000PDU/,/files/ENCFF000PDZ/,/files/ENCFF000PEC/,/files/ENCFF001UEU/,/files/ENCFF001UEV/,/files/ENCFF002CJW/,/files/ENCFF722IPL/,/files/ENCFF226FQN/,/files/ENCFF131WPU/,/files/ENCFF843UFJ/,/files/ENCFF015UAQ/,/files/ENCFF623YRN/,/files/ENCFF733LNR/,/files/ENCFF666YXP/,/files/ENCFF494HTR/,/files/ENCFF563TDX/,/files/ENCFF971KBG/,/files/ENCFF828HJD/,/files/ENCFF552GAY/,/files/ENCFF455IZJ/,/files/ENCFF616IIZ/,/files/ENCFF943VPI/,/files/ENCFF967SEI/,/files/ENCFF653TUI/,/files/ENCFF096VKY/,/files/ENCFF731JES/,/files/ENCFF538TRP/,/files/ENCFF795HVQ/,/files/ENCFF628NCC/,/files/ENCFF422MCZ/,/files/ENCFF791QBG/,/files/ENCFF079SSJ/,/files/ENCFF766TMS/,/files/ENCFF371JXU/,/files/ENCFF602SFG/,/files/ENCFF184BGA/,/files/ENCFF072IWV/,/files/ENCFF961HOD/,/files/ENCFF841KKE/,/files/ENCFF070QGV/,/files/ENCFF884WBU/,/files/ENCFF507ALA/,/files/ENCFF114PVC/,/files/ENCFF903ZHY/,/files/ENCFF616WXF/,/files/ENCFF962KRB/,/files/ENCFF348HEV/,/files/ENCFF141RIH/,/files/ENCFF919BWP/,/files/ENCFF856OWI/,/files/ENCFF627NMU/,/files/ENCFF101XKJ/,/files/ENCFF847AJN/		ENCBS389ENC	2,1	1	ENCAB000AML	Homo sapiens	adult	48 years												/replicates/4aab1a67-4ca8-4ab3-b02b-ba535235bd9e/,/replicates/c34d526e-b252-4927-b08b-f51f8f7373ec/				
/experiments/ENCSR000BQF/	ENCSR000BQF	ChIP-seq	TF ChIP-seq	/targets/TAF1-human/	TAF1	TAF1	Homo sapiens SK-N-SH	SK-N-SH	GEO:GSM1010773,UCSC-ENCODE-hg19:wgEncodeEH002301	TAF1 ChIP-seq protocol v041610.1 on human SK-N-SH	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000RDE/,/files/ENCFF000RDF/,/files/ENCFF000RDG/,/files/ENCFF000RDH/,/files/ENCFF000RDI/,/files/ENCFF000RDK/,/files/ENCFF000RDR/,/files/ENCFF000RDS/,/files/ENCFF001UQF/,/files/ENCFF001UQG/,/files/ENCFF002CNN/,/files/ENCFF756IGL/,/files/ENCFF833WOK/,/files/ENCFF316XFH/,/files/ENCFF511XTS/,/files/ENCFF958VAF/,/files/ENCFF327WGZ/,/files/ENCFF125YJB/,/files/ENCFF916OWO/,/files/ENCFF185JZF/,/files/ENCFF185UJL/,/files/ENCFF497TIP/,/files/ENCFF167MXL/,/files/ENCFF139CGS/,/files/ENCFF867MCT/,/files/ENCFF342FDS/,/files/ENCFF358MIL/,/files/ENCFF255DCQ/,/files/ENCFF631JWG/,/files/ENCFF313XJY/,/files/ENCFF407IDB/,/files/ENCFF176NGG/,/files/ENCFF300PAY/,/files/ENCFF423CTO/,/files/ENCFF217OOK/,/files/ENCFF749LZC/,/files/ENCFF418FMT/,/files/ENCFF550BAV/,/files/ENCFF946LUW/,/files/ENCFF503IHC/,/files/ENCFF630DPH/,/files/ENCFF141KRK/,/files/ENCFF534OBN/,/files/ENCFF893LMP/,/files/ENCFF363MZC/,/files/ENCFF033YIU/,/files/ENCFF889QMV/,/files/ENCFF950OCE/,/files/ENCFF883EGI/,/files/ENCFF078DBD/,/files/ENCFF971UWD/,/files/ENCFF591NTQ/,/files/ENCFF089RCT/,/files/ENCFF424LMN/,/files/ENCFF188IVH/,/files/ENCFF630ERV/,/files/ENCFF650VMN/,/files/ENCFF796WXF/,/files/ENCFF349GLN/,/files/ENCFF285FCL/,/files/ENCFF789OJI/,/files/ENCFF282VBC/,/files/ENCFF641AGO/,/files/ENCFF420OSP/,/files/ENCFF233RNO/,/files/ENCFF798XQU/,/files/ENCFF721JAW/,/files/ENCFF691PCR/,/files/ENCFF848NYD/,/files/ENCFF277ZRH/,/files/ENCFF310QCO/,/files/ENCFF490XRP/,/files/ENCFF552WZQ/,/files/ENCFF272PAB/		ENCBS428ENC	1,2	1	ENCAB000ALM	Homo sapiens	child	4 years												/replicates/293f25e2-cd5e-433a-87fa-a5a9c9eae991/,/replicates/8461c247-0309-4ce6-956b-d3d69ac4f903/				
/experiments/ENCSR000BSG/	ENCSR000BSG	ChIP-seq	TF ChIP-seq	/targets/SIN3A-human/	SIN3A	SIN3A	Homo sapiens HCT116	HCT116	GEO:GSM1010905,UCSC-ENCODE-hg19:wgEncodeEH003222	SIN3A ChIP-seq protocol v042211.1 on human HCT-116	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PBR/,/files/ENCFF000PBS/,/files/ENCFF000PBT/,/files/ENCFF000PBU/,/files/ENCFF000PBV/,/files/ENCFF000PBX/,/files/ENCFF000PCD/,/files/ENCFF000PCE/,/files/ENCFF001UEI/,/files/ENCFF001UEJ/,/files/ENCFF216LZU/,/files/ENCFF268AOQ/,/files/ENCFF218POT/,/files/ENCFF950MPE/,/files/ENCFF446BZY/,/files/ENCFF769AST/,/files/ENCFF196WGU/,/files/ENCFF216LUG/,/files/ENCFF649IVS/,/files/ENCFF784QKD/,/files/ENCFF976THM/,/files/ENCFF696HNR/,/files/ENCFF624KBC/,/files/ENCFF262QQO/,/files/ENCFF666EBB/,/files/ENCFF426DLK/,/files/ENCFF493SWH/,/files/ENCFF588SUS/,/files/ENCFF506YDL/,/files/ENCFF088WFH/,/files/ENCFF203YBB/,/files/ENCFF757HYE/		ENCBS389ENC	1,2	1	ENCAB000AKS	Homo sapiens	adult	48 years												/replicates/c4345c96-76eb-4872-8049-9351e28fb7d5/,/replicates/a2e8b287-aba0-40ac-8ab1-226c82079e63/				
/experiments/ENCSR000DZS/	ENCSR000DZS	ChIP-seq	TF ChIP-seq	/targets/BRCA1-human/	BRCA1	BRCA1	Homo sapiens GM12878	GM12878	GEO:GSM935377,UCSC-ENCODE-hg19:wgEncodeEH001830	BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VSJ/,/files/ENCFF000VSK/,/files/ENCFF000VSL/,/files/ENCFF000VSN/,/files/ENCFF000VSY/,/files/ENCFF000VTI/,/files/ENCFF001VDX/,/files/ENCFF002COL/,/files/ENCFF302CKV/,/files/ENCFF651OUX/,/files/ENCFF723BPZ/,/files/ENCFF290MTO/,/files/ENCFF365KGA/,/files/ENCFF408BUD/,/files/ENCFF080UUC/,/files/ENCFF498LKK/,/files/ENCFF042ZNZ/,/files/ENCFF117YIC/,/files/ENCFF021GTN/,/files/ENCFF024JTY/,/files/ENCFF950MOS/,/files/ENCFF314JBH/,/files/ENCFF093WNM/,/files/ENCFF443VLF/,/files/ENCFF686JJM/,/files/ENCFF301RKI/,/files/ENCFF783CCD/,/files/ENCFF106CWI/,/files/ENCFF850EXY/,/files/ENCFF072KIM/,/files/ENCFF830ZRB/,/files/ENCFF082JDH/,/files/ENCFF051VNY/,/files/ENCFF884PFA/,/files/ENCFF003ZGU/,/files/ENCFF794VJN/,/files/ENCFF616PWI/,/files/ENCFF756UXD/,/files/ENCFF983EKB/,/files/ENCFF053BPC/,/files/ENCFF510SGU/,/files/ENCFF669VHU/,/files/ENCFF830TNR/,/files/ENCFF040COP/,/files/ENCFF936CDJ/,/files/ENCFF881ANJ/,/files/ENCFF727FCY/,/files/ENCFF005JKU/,/files/ENCFF616FBI/,/files/ENCFF371XWM/,/files/ENCFF628XMV/,/files/ENCFF303GOQ/,/files/ENCFF602VLC/,/files/ENCFF134PWW/,/files/ENCFF402YEA/,/files/ENCFF821OHB/,/files/ENCFF768LDL/,/files/ENCFF067KED/,/files/ENCFF781NZM/,/files/ENCFF912ING/,/files/ENCFF895JUR/,/files/ENCFF086WIP/,/files/ENCFF058PZZ/,/files/ENCFF455IBT/,/files/ENCFF017KXT/,/files/ENCFF830IPH/,/files/ENCFF082DLE/,/files/ENCFF868TPC/,/files/ENCFF020TAJ/,/files/ENCFF781FXB/,/files/ENCFF653QNR/		ENCBS630AAA	1,2	1	ENCAB125OWA	Homo sapiens	adult													/replicates/bde27c54-fc5f-4d5e-8f77-5bb96e489ca5/,/replicates/6aab809a-8e90-452e-8eda-43633e3a3b7c/				
