File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF987XFQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EWY	TF ChIP-seq	/human-donors/ENCDO000ADH/	EFO:0005236	NT2/D1	cell line	Homo sapiens										ZNF274-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF613TOQ/, /files/ENCFF418GEI/, /files/ENCFF356LFX/, /files/ENCFF280CZU/	24726	ENCODE Processing Pipeline	6d1925efc801325fd8dc3bd1e6f2aae3		https://www.encodeproject.org/files/ENCFF987XFQ/@@download/ENCFF987XFQ.bed.gz				released	s3://encode-public/2020/12/11/2da2c354-4e68-4c0c-88cf-6236e83f97a8/ENCFF987XFQ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, low read depth		
ENCFF589PZO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EWF	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										YY1-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF355LXQ/, /files/ENCFF356LFX/, /files/ENCFF893LSE/, /files/ENCFF355RIV/	95971	ENCODE Processing Pipeline	d7a1643993569af41ae068296b83ae60		https://www.encodeproject.org/files/ENCFF589PZO/@@download/ENCFF589PZO.bed.gz				released	s3://encode-public/2020/12/11/c300e9d6-af22-4081-809c-ff934c111932/ENCFF589PZO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read length, insufficient read depth	
ENCFF161LMP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EUI	TF ChIP-seq	/human-donors/ENCDO000ABH/	EFO:0005333	GM08714	cell line	Homo sapiens										ZNF274-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF992GQT/, /files/ENCFF994OEX/, /files/ENCFF356LFX/, /files/ENCFF444DQZ/	20847	ENCODE Processing Pipeline	55443cf6d508877ab8787058ffa306f4		https://www.encodeproject.org/files/ENCFF161LMP/@@download/ENCFF161LMP.bed.gz				released	s3://encode-public/2020/12/11/cb141fd1-6b50-4e54-a232-368e3c3e13ad/ENCFF161LMP.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, low read depth		
ENCFF238UKB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNG	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										MEF2C-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF536BLL/, /files/ENCFF554UVL/, /files/ENCFF473DOY/, /files/ENCFF356LFX/	207879	ENCODE Processing Pipeline	c8e12391d8f61ffedf573f36bcaa0da9		https://www.encodeproject.org/files/ENCFF238UKB/@@download/ENCFF238UKB.bed.gz				released	s3://encode-public/2020/12/26/e19895ed-74d9-4462-912b-e1eb4a5408d5/ENCFF238UKB.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth	insufficient replicate concordance, insufficient read depth	
ENCFF405SDO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000ECW	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										USF2-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF853ZQG/, /files/ENCFF356LFX/, /files/ENCFF191JJZ/, /files/ENCFF202ILI/, /files/ENCFF576JZU/	280128	ENCODE Processing Pipeline	dafad725852db864bc9cbd10acdfb514		https://www.encodeproject.org/files/ENCFF405SDO/@@download/ENCFF405SDO.bed.gz				released	s3://encode-public/2021/07/08/918ab520-8bd6-48de-8794-593e9fed2472/ENCFF405SDO.bed.gz	ENCODE4 v1.8.0 GRCh38	released	low read length, low read depth		
ENCFF858ZYN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EHR	TF ChIP-seq	/human-donors/ENCDO000ADG/	EFO:0002798	NB4	cell line	Homo sapiens										MYC-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF919JJM/, /files/ENCFF179WPB/, /files/ENCFF356LFX/, /files/ENCFF162XEY/	548390	ENCODE Processing Pipeline	c30eb368ca462335889995e2397e1786		https://www.encodeproject.org/files/ENCFF858ZYN/@@download/ENCFF858ZYN.bed.gz				released	s3://encode-public/2020/12/11/adc3a6ee-dc94-407e-994a-5ea578af0996/ENCFF858ZYN.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF623DVC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR369TCR	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1223'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55422/'], '@type': ['Target', 'Item'], 'name': 'ZNF331-human', 'label': 'ZNF331', '@id': '/targets/ZNF331-human/', 'title': 'ZNF331 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f98a933c-d8f4-4eb5-8ef4-770d52cc984b', 'status': 'released'}				ZNF331-human	DNA				formaldehyde		2020-07-09	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF723HPB/, /files/ENCFF517TUV/, /files/ENCFF971OVT/	534500	ENCODE Processing Pipeline	f6226b3d77cdae7766ac0c960dc7d72d		https://www.encodeproject.org/files/ENCFF623DVC/@@download/ENCFF623DVC.bed.gz				released	s3://encode-public/2020/07/01/344024d2-efe2-4e52-a63a-b8663d3d3bd4/ENCFF623DVC.bed.gz	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents		
ENCFF069QZX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR561BQM	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6495/'], '@type': ['Target', 'Item'], 'name': 'SIX1-human', 'label': 'SIX1', '@id': '/targets/SIX1-human/', 'title': 'SIX1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3946d179-c30c-484d-b4e8-a053a46e9228', 'status': 'released'}				SIX1-human	DNA				formaldehyde		2020-07-09	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF368WHW/, /files/ENCFF723HPB/, /files/ENCFF356LFX/, /files/ENCFF758XDH/	247673	ENCODE Processing Pipeline	bacf112145f7290b41aab0c683a36186		https://www.encodeproject.org/files/ENCFF069QZX/@@download/ENCFF069QZX.bed.gz				released	s3://encode-public/2020/07/01/11d7da40-6871-4e5f-a65f-7d8140fb6002/ENCFF069QZX.bed.gz	ENCODE4 v1.4.0 GRCh38	released	borderline replicate concordance, missing genetic modification reagents		
ENCFF625WYP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR180MUU	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6239/'], '@type': ['Target', 'Item'], 'name': 'RREB1-human', 'label': 'RREB1', '@id': '/targets/RREB1-human/', 'title': 'RREB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1c43d0ef-d0dd-4d82-9dab-1dd4465745a3', 'status': 'released'}				RREB1-human	DNA				formaldehyde		2020-08-28	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF474DUQ/, /files/ENCFF356LFX/, /files/ENCFF270JJQ/, /files/ENCFF723HPB/	382762	ENCODE Processing Pipeline	ee632ea759649f1187f376f34adea9d2		https://www.encodeproject.org/files/ENCFF625WYP/@@download/ENCFF625WYP.bed.gz				released	s3://encode-public/2020/08/21/f8520a3c-4169-4f77-9a9c-4b25a3f21aea/ENCFF625WYP.bed.gz	ENCODE4 v1.5.1 GRCh38	released	borderline replicate concordance, missing genetic modification reagents		
ENCFF683CTP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR357YPP	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1589'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7678/'], '@type': ['Target', 'Item'], 'name': 'ZNF124-human', 'label': 'ZNF124', '@id': '/targets/ZNF124-human/', 'title': 'ZNF124 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1aeb7ae9-5865-4a6a-97c8-225196c163a0', 'status': 'released'}				ZNF124-human	DNA				formaldehyde		2020-07-09	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF400WEI/, /files/ENCFF811HEC/, /files/ENCFF356LFX/, /files/ENCFF723HPB/	278410	ENCODE Processing Pipeline	8a5e8fcac4ecd15d8084047606faccf1		https://www.encodeproject.org/files/ENCFF683CTP/@@download/ENCFF683CTP.bed.gz				released	s3://encode-public/2020/07/06/cfea0a26-55f4-4737-877e-17220a7a3407/ENCFF683CTP.bed.gz	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents		
ENCFF856VYW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR449UFF	TF ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										ZKSCAN1-human	DNA						2016-06-14	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF756SZH/, /files/ENCFF356LFX/, /files/ENCFF571NWG/, /files/ENCFF858UZT/, /files/ENCFF346AUF/, /files/ENCFF220TQP/, /files/ENCFF612QJN/	81043	ENCODE Processing Pipeline	848ad0c595eb184d18048927894b2326		https://www.encodeproject.org/files/ENCFF856VYW/@@download/ENCFF856VYW.bed.gz				released	s3://encode-public/2020/12/08/2af5aa8e-2415-4618-8224-bcbd2b4fff52/ENCFF856VYW.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF086ZTC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EDN	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										MAZ-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF772ZHK/, /files/ENCFF196QUX/, /files/ENCFF856OTT/, /files/ENCFF356LFX/	279823	ENCODE Processing Pipeline	7e2c16f589c17c286cdcee8974720963		https://www.encodeproject.org/files/ENCFF086ZTC/@@download/ENCFF086ZTC.bed.gz				released	s3://encode-public/2020/12/11/7fdacd0b-aaf9-4c61-814b-3f4d1f9a0679/ENCFF086ZTC.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, borderline replicate concordance, improper control_type of control experiment, low read length, mild to moderate bottlenecking		
ENCFF236NLF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000ECO	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										ZNF143-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF717OCE/, /files/ENCFF989ZLF/, /files/ENCFF356LFX/, /files/ENCFF719RLR/	165311	ENCODE Processing Pipeline	e04324f21c3181842a9cbee3cd3dfa7f		https://www.encodeproject.org/files/ENCFF236NLF/@@download/ENCFF236NLF.bed.gz				released	s3://encode-public/2020/12/26/852dd3da-6a2a-4826-8a33-ac44e411ec67/ENCFF236NLF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF246AME	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKJ	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										YY1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF837QEW/, /files/ENCFF595UGC/, /files/ENCFF356LFX/, /files/ENCFF081RVV/	301322	ENCODE Processing Pipeline	e194b5144ca2f10976d2e94152061a97		https://www.encodeproject.org/files/ENCFF246AME/@@download/ENCFF246AME.bed.gz				released	s3://encode-public/2020/12/26/485d0869-aa69-4db3-a848-d59deeaf8439/ENCFF246AME.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, borderline replicate concordance, low read length, mild to moderate bottlenecking		
ENCFF273KIA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DJX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'dbxrefs': ['FactorBook:JUND'], 'aliases': ['michael-snyder:TS-233'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3727/'], '@type': ['Target', 'Item'], 'label': 'JUND', 'title': 'JUND (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '96fbda66-64c0-49ed-94ce-d51002169ea4', 'schema_version': '14', 'name': 'JUND-human', '@id': '/targets/JUND-human/', 'status': 'released'}				JUND-human	DNA						2011-06-03	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF356LFX/, /files/ENCFF585RYA/, /files/ENCFF185MVI/, /files/ENCFF822SYN/, /files/ENCFF735BZK/, /files/ENCFF850UIN/, /files/ENCFF218QET/	649109	ENCODE Processing Pipeline	e6c49997c88d90df4c4eb22783ce8edd		https://www.encodeproject.org/files/ENCFF273KIA/@@download/ENCFF273KIA.bed.gz				released	s3://encode-public/2021/01/06/53460a50-3564-4ff8-b07c-8ec72949aef4/ENCFF273KIA.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, borderline replicate concordance, low read length, missing genetic modification characterization, missing genetic modification reagents, missing biosample characterization		
ENCFF742ZHT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SIX5-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF939RUV/, /files/ENCFF926QCW/, /files/ENCFF579FHH/, /files/ENCFF795IJY/, /files/ENCFF395PSG/, /files/ENCFF356LFX/	60082	ENCODE Processing Pipeline	5ea58f1ab62c3f9c839f1d95b10650e8		https://www.encodeproject.org/files/ENCFF742ZHT/@@download/ENCFF742ZHT.bed.gz				released	s3://encode-public/2020/12/12/5301dc2d-c1de-429b-9619-1286071c6ea4/ENCFF742ZHT.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF608CXN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EGJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MYC-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF396DTD/, /files/ENCFF953PSU/, /files/ENCFF356LFX/, /files/ENCFF672LVL/	559426	ENCODE Processing Pipeline	7db6356c80728907eb89f618e0f2d629		https://www.encodeproject.org/files/ENCFF608CXN/@@download/ENCFF608CXN.bed.gz				released	s3://encode-public/2020/12/27/9f6d1b76-2241-41e9-ada8-38fda12d11cd/ENCFF608CXN.bed.gz	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length, low read depth		
ENCFF769AUF	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000AKO	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CTCF-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF226FKB/, /files/ENCFF173QSV/, /files/ENCFF834MPG/, /files/ENCFF666YXZ/	919491	ENCODE Processing Pipeline	7d086cac19c5311a77b7e21e3d931435		https://www.encodeproject.org/files/ENCFF769AUF/@@download/ENCFF769AUF.bed.gz				released	s3://encode-public/2020/09/26/e2f6f331-f487-451e-ad67-cf3d22f50b31/ENCFF769AUF.bed.gz	ENCODE4 v1.5.1 GRCh38	released	low read length, inconsistent platforms, control low read depth, mild to moderate bottlenecking, mixed read lengths	insufficient read depth	
ENCFF350OMH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR502OEK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ELF1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF037WIZ/, /files/ENCFF822ODT/, /files/ENCFF356LFX/, /files/ENCFF970CZZ/, /files/ENCFF516YYB/, /files/ENCFF936FZX/, /files/ENCFF272PDS/	272478	ENCODE Processing Pipeline	e93061812126d3f107ad881ab8f0f15d		https://www.encodeproject.org/files/ENCFF350OMH/@@download/ENCFF350OMH.bed.gz				released	s3://encode-public/2021/02/11/c2092d5e-a6ce-45d0-8dc2-92fb0833f46a/ENCFF350OMH.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, antibody characterized with exemption		
ENCFF660DEP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR931HNY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										NCOA1-human	DNA						2016-06-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF970CZZ/, /files/ENCFF356LFX/, /files/ENCFF936FZX/, /files/ENCFF033RSE/, /files/ENCFF961HEO/, /files/ENCFF037WIZ/, /files/ENCFF822ODT/	244383	ENCODE Processing Pipeline	1be5fa277e92cc1eb0561c2e568af809		https://www.encodeproject.org/files/ENCFF660DEP/@@download/ENCFF660DEP.bed.gz				released	s3://encode-public/2020/12/06/384aac5d-3ec3-4843-a6e5-720f39403e24/ENCFF660DEP.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF728ITJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR155KHM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ARNT-human	DNA						2016-04-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF286YRE/, /files/ENCFF800LNZ/, /files/ENCFF970CZZ/, /files/ENCFF037WIZ/, /files/ENCFF356LFX/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	164954	ENCODE Processing Pipeline	9773673c34e851fe5e547224d67d4581		https://www.encodeproject.org/files/ENCFF728ITJ/@@download/ENCFF728ITJ.bed.gz				released	s3://encode-public/2021/02/11/62576d40-59d6-4775-ab86-c46c33f311b8/ENCFF728ITJ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF120BVS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR347HAM	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7638/'], '@type': ['Target', 'Item'], 'name': 'ZNF221-human', 'label': 'ZNF221', '@id': '/targets/ZNF221-human/', 'title': 'ZNF221 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '2d7257c3-ec4b-449e-b006-e881e1f11d3b', 'status': 'released'}				ZNF221-human	DNA				formaldehyde		2022-01-13	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF272GBE/, /files/ENCFF014YCL/, /files/ENCFF878RXA/	437429	ENCODE Processing Pipeline	4432e15a8817da1eac411bc228ea10ed		https://www.encodeproject.org/files/ENCFF120BVS/@@download/ENCFF120BVS.bed.gz				released	s3://encode-public/2022/01/01/d848052d-6074-42e5-8d16-02a6bb556182/ENCFF120BVS.bed.gz	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF604RBX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR506SSQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1295'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/30832/'], '@type': ['Target', 'Item'], 'name': 'ZNF354C-human', 'label': 'ZNF354C', '@id': '/targets/ZNF354C-human/', 'title': 'ZNF354C (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '24b426e8-ed4b-4be1-b879-cefbefc4024f', 'status': 'released'}				ZNF354C-human	DNA						2022-04-26	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF682BHG/, /files/ENCFF280CMY/, /files/ENCFF356LFX/, /files/ENCFF174OKT/	104777	ENCODE Processing Pipeline	451a9251eccca092cb25694413b0268c		https://www.encodeproject.org/files/ENCFF604RBX/@@download/ENCFF604RBX.bed.gz				released	s3://encode-public/2022/04/01/f5379c8a-2128-4bf2-8131-957eba6db433/ENCFF604RBX.bed.gz	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, inconsistent platforms		
ENCFF518SJY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR208VNN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1835'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3428/'], '@type': ['Target', 'Item'], 'name': 'IFI16-human', 'label': 'IFI16', '@id': '/targets/IFI16-human/', 'title': 'IFI16 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'fdd2dfb9-1219-4c93-ad12-656636a5ba65', 'status': 'released'}				IFI16-human	DNA						2022-03-07	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF655CJO/, /files/ENCFF174OKT/, /files/ENCFF748UJX/	30993	ENCODE Processing Pipeline	cfe00bdd14523d07a5b232e1e333cff6		https://www.encodeproject.org/files/ENCFF518SJY/@@download/ENCFF518SJY.bed.gz				released	s3://encode-public/2022/02/14/3962ad5b-ea8d-4b78-940e-49c9c133747b/ENCFF518SJY.bed.gz	ENCODE4 v2.1.2 GRCh38	released	mild to moderate bottlenecking, inconsistent platforms		
