Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	positive regulation of cellular process (GO:0048522)	4/519	0.2500982749960292	1.0	0	0	1.5728834886555778	2.179861332042515	CNOT7;RIPK2;PA2G4;CD47
GO_Biological_Process_2018	regulation of mRNA splicing, via spliceosome (GO:0048024)	1/60	0.25558654205816445	1.0	0	0	3.4013605442176877	4.6401163612909535	RBM4
GO_Biological_Process_2018	positive regulation of protein binding (GO:0032092)	1/60	0.25558654205816445	1.0	0	0	3.4013605442176877	4.6401163612909535	RIPK2
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/61	0.25924513835945845	1.0	0	0	3.3456005352960867	4.516497774373247	CNOT7
GO_Biological_Process_2018	negative regulation of MAP kinase activity (GO:0043407)	1/61	0.25924513835945845	1.0	0	0	3.3456005352960867	4.516497774373247	GSTP1
GO_Biological_Process_2018	positive regulation of leukocyte chemotaxis (GO:0002690)	1/61	0.25924513835945845	1.0	0	0	3.3456005352960867	4.516497774373247	AIF1
GO_Biological_Process_2018	regulation of cellular ketone metabolic process (GO:0010565)	1/61	0.25924513835945845	1.0	0	0	3.3456005352960867	4.516497774373247	PSMB9
GO_Biological_Process_2018	negative regulation of viral life cycle (GO:1903901)	1/61	0.25924513835945845	1.0	0	0	3.3456005352960867	4.516497774373247	PTX3
GO_Biological_Process_2018	stress-activated MAPK cascade (GO:0051403)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	RIPK2
GO_Biological_Process_2018	tRNA processing (GO:0008033)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	POP7
GO_Biological_Process_2018	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	PSMB9
GO_Biological_Process_2018	regulation of actin filament-based process (GO:0032970)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	CNN2
GO_Biological_Process_2018	cellular protein catabolic process (GO:0044257)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	CLPX
GO_Biological_Process_2018	regulation of translational initiation (GO:0006446)	1/62	0.2628859362223205	1.0	0	0	3.2916392363396967	4.397745370168746	RBM4
GO_Biological_Process_2018	ribosomal large subunit biogenesis (GO:0042273)	1/63	0.2665090212957127	1.0	0	0	3.2393909944930352	4.283599562466352	RPL23A
GO_Biological_Process_2018	oligosaccharide metabolic process (GO:0009311)	1/63	0.2665090212957127	1.0	0	0	3.2393909944930352	4.283599562466352	ST6GAL1
GO_Biological_Process_2018	iron ion homeostasis (GO:0055072)	1/63	0.2665090212957127	1.0	0	0	3.2393909944930352	4.283599562466352	IREB2
GO_Biological_Process_2018	regulation of viral genome replication (GO:0045069)	1/63	0.2665090212957127	1.0	0	0	3.2393909944930352	4.283599562466352	CNOT7
GO_Biological_Process_2018	regulation of proteolysis (GO:0030162)	1/63	0.2665090212957127	1.0	0	0	3.2393909944930352	4.283599562466352	FADD
GO_Biological_Process_2018	cellular response to decreased oxygen levels (GO:0036294)	1/64	0.2701144788961077	1.0	0	0	3.1887755102040822	4.173818284225509	CARD16
GO_Biological_Process_2018	positive regulation of cell adhesion (GO:0045785)	1/64	0.2701144788961077	1.0	0	0	3.1887755102040822	4.173818284225509	CD47
GO_Biological_Process_2018	O-glycan processing (GO:0016266)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	ST6GAL1
GO_Biological_Process_2018	positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	RIPK2
GO_Biological_Process_2018	regulation of myeloid cell differentiation (GO:0045637)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	CREBBP
GO_Biological_Process_2018	regulation of JAK-STAT cascade (GO:0046425)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	CNOT7
GO_Biological_Process_2018	cellular response to reactive oxygen species (GO:0034614)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	FOS
GO_Biological_Process_2018	negative regulation of apoptotic signaling pathway (GO:2001234)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	GSTP1
GO_Biological_Process_2018	fatty acid catabolic process (GO:0009062)	1/65	0.2737023938699437	1.0	0	0	3.1397174254317117	4.068175562467384	PEX2
GO_Biological_Process_2018	cellular response to light stimulus (GO:0071482)	1/66	0.2772728507525331	1.0	0	0	3.0921459492888066	3.966460225238543	CREBBP
GO_Biological_Process_2018	purine ribonucleotide metabolic process (GO:0009150)	1/66	0.2772728507525331	1.0	0	0	3.0921459492888066	3.966460225238543	CLPX
GO_Biological_Process_2018	negative regulation of epithelial cell proliferation (GO:0050680)	1/66	0.2772728507525331	1.0	0	0	3.0921459492888066	3.966460225238543	PEX2
GO_Biological_Process_2018	positive regulation of cellular protein localization (GO:1903829)	1/66	0.2772728507525331	1.0	0	0	3.0921459492888066	3.966460225238543	MBD1
GO_Biological_Process_2018	JNK cascade (GO:0007254)	1/66	0.2772728507525331	1.0	0	0	3.0921459492888066	3.966460225238543	RIPK2
GO_Biological_Process_2018	regulation of translation (GO:0006417)	2/213	0.28042394504285745	1.0	0	0	1.9162594615310915	2.4364333265341336	RBM4;CNOT7
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway (GO:0097191)	1/67	0.28082593355257	1.0	0	0	3.0459945172098686	3.868474733897605	FADD
GO_Biological_Process_2018	negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/67	0.28082593355257	1.0	0	0	3.0459945172098686	3.868474733897605	GSTP1
GO_Biological_Process_2018	negative regulation of protein binding (GO:0032091)	1/67	0.28082593355257	1.0	0	0	3.0459945172098686	3.868474733897605	CARD16
GO_Biological_Process_2018	regulation of epithelial to mesenchymal transition (GO:0010717)	1/68	0.28436172598783416	1.0	0	0	3.0012004801920766	3.7740341182813495	SMAD2
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1/68	0.28436172598783416	1.0	0	0	3.0012004801920766	3.7740341182813495	CARD16
GO_Biological_Process_2018	regulation of endopeptidase activity (GO:0052548)	1/68	0.28436172598783416	1.0	0	0	3.0012004801920766	3.7740341182813495	PSMB9
GO_Biological_Process_2018	central nervous system development (GO:0007417)	2/217	0.2876827593414151	1.0	0	0	1.8809367064798268	2.343453279489989	GSTP1;JARID2
GO_Biological_Process_2018	response to organic cyclic compound (GO:0014070)	1/69	0.28788031134660713	1.0	0	0	2.9577048210588583	3.682965012800588	KYNU
GO_Biological_Process_2018	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/69	0.28788031134660713	1.0	0	0	2.9577048210588583	3.682965012800588	PSMB9
GO_Biological_Process_2018	regulation of Notch signaling pathway (GO:0008593)	1/70	0.2913817724582176	1.0	0	0	2.915451895043732	3.595104777832322	CREBBP
GO_Biological_Process_2018	interferon-gamma-mediated signaling pathway (GO:0060333)	1/70	0.2913817724582176	1.0	0	0	2.915451895043732	3.595104777832322	HLA-DPA1
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/70	0.2913817724582176	1.0	0	0	2.915451895043732	3.595104777832322	HSP90AA1
GO_Biological_Process_2018	regulation of cell communication (GO:0010646)	1/71	0.2948661918739197	1.0	0	0	2.8743891922966367	3.510300696786511	SASH3
GO_Biological_Process_2018	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)	1/71	0.2948661918739197	1.0	0	0	2.8743891922966367	3.510300696786511	PSMB9
GO_Biological_Process_2018	histone acetylation (GO:0016573)	1/71	0.2948661918739197	1.0	0	0	2.8743891922966367	3.510300696786511	CREBBP
GO_Biological_Process_2018	defense response to Gram-negative bacterium (GO:0050829)	1/71	0.2948661918739197	1.0	0	0	2.8743891922966367	3.510300696786511	RNASE6
GO_Biological_Process_2018	mitotic cell cycle phase transition (GO:0044772)	2/221	0.2949344558498092	1.0	0	0	1.8468926031951245	2.255059804023843	HSP90AA1;MBD1
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	1/72	0.2983336516633654	1.0	0	0	2.8344671201814062	3.4284092470179135	CARD16
GO_Biological_Process_2018	response to metal ion (GO:0010038)	1/72	0.2983336516633654	1.0	0	0	2.8344671201814062	3.4284092470179135	SEC31A
GO_Biological_Process_2018	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	1/72	0.2983336516633654	1.0	0	0	2.8344671201814062	3.4284092470179135	PSMB9
GO_Biological_Process_2018	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051439)	1/72	0.2983336516633654	1.0	0	0	2.8344671201814062	3.4284092470179135	PSMB9
GO_Biological_Process_2018	regulation of epithelial cell proliferation (GO:0050678)	1/72	0.2983336516633654	1.0	0	0	2.8344671201814062	3.4284092470179135	PEX2
GO_Biological_Process_2018	positive regulation of inflammatory response (GO:0050729)	1/73	0.301784233455671	1.0	0	0	2.7956388034665918	3.3492954311171697	NFKBIA
GO_Biological_Process_2018	protein N-linked glycosylation (GO:0006487)	1/73	0.301784233455671	1.0	0	0	2.7956388034665918	3.3492954311171697	ST6GAL1
GO_Biological_Process_2018	transcription-coupled nucleotide-excision repair (GO:0006283)	1/73	0.301784233455671	1.0	0	0	2.7956388034665918	3.3492954311171697	USP7
GO_Biological_Process_2018	positive regulation of defense response (GO:0031349)	1/74	0.30521801866584986	1.0	0	0	2.757859900717044	3.272832163363568	NFKBIA
GO_Biological_Process_2018	regulation of gene expression, epigenetic (GO:0040029)	1/74	0.30521801866584986	1.0	0	0	2.757859900717044	3.272832163363568	JARID2
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/75	0.3086350881376858	1.0	0	0	2.7210884353741496	3.198899712890087	PSMB9
GO_Biological_Process_2018	gland development (GO:0048732)	1/75	0.3086350881376858	1.0	0	0	2.7210884353741496	3.198899712890087	FADD
GO_Biological_Process_2018	purine ribonucleotide biosynthetic process (GO:0009152)	1/75	0.3086350881376858	1.0	0	0	2.7210884353741496	3.198899712890087	ATP5G1
GO_Biological_Process_2018	positive regulation of transcription, DNA-templated (GO:0045893)	7/1120	0.3094574695845237	1.0	0	0	1.2755102040816328	1.496090067382905	SMAD2;NFKBIA;CREBBP;TFDP1;RIPK2;FADD;FOS
GO_Biological_Process_2018	regulation of hematopoietic stem cell differentiation (GO:1902036)	1/76	0.31203552248465555	1.0	0	0	2.685284640171858	3.1273851867241067	PSMB9
GO_Biological_Process_2018	positive regulation of JNK cascade (GO:0046330)	1/76	0.31203552248465555	1.0	0	0	2.685284640171858	3.1273851867241067	GADD45B
GO_Biological_Process_2018	positive regulation of apoptotic signaling pathway (GO:2001235)	1/76	0.31203552248465555	1.0	0	0	2.685284640171858	3.1273851867241067	FADD
GO_Biological_Process_2018	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition (GO:0051437)	1/76	0.31203552248465555	1.0	0	0	2.685284640171858	3.1273851867241067	PSMB9
GO_Biological_Process_2018	hemopoiesis (GO:0030097)	1/76	0.31203552248465555	1.0	0	0	2.685284640171858	3.1273851867241067	NOTCH2
GO_Biological_Process_2018	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/77	0.3154194017875858	1.0	0	0	2.65041081367612	3.058182060648844	SMAD2
GO_Biological_Process_2018	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/77	0.3154194017875858	1.0	0	0	2.65041081367612	3.058182060648844	PSMB9
GO_Biological_Process_2018	negative regulation of ubiquitin protein ligase activity (GO:1904667)	1/77	0.3154194017875858	1.0	0	0	2.65041081367612	3.058182060648844	PSMB9
GO_Biological_Process_2018	regulation of signal transduction (GO:0009966)	2/233	0.31662282017351245	1.0	0	0	1.7517736708417273	2.014616896299296	SASH3;CREBBP
GO_Biological_Process_2018	activation of protein kinase activity (GO:0032147)	2/233	0.31662282017351245	1.0	0	0	1.7517736708417273	2.014616896299296	GADD45B;RIPK2
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	0.31878680582822905	1.0	0	0	2.6164311878597597	2.9911897433556547	PSMB9
GO_Biological_Process_2018	negative regulation of inflammatory response (GO:0050728)	1/78	0.31878680582822905	1.0	0	0	2.6164311878597597	2.9911897433556547	GSTP1
GO_Biological_Process_2018	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	2/236	0.32202422558409777	1.0	0	0	1.7295053614666207	1.9597518186345495	PRPF8;PQBP1
GO_Biological_Process_2018	negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/79	0.3221378140557969	1.0	0	0	2.583311805734952	2.9263131775740563	PSMB9
GO_Biological_Process_2018	response to calcium ion (GO:0051592)	1/79	0.3221378140557969	1.0	0	0	2.583311805734952	2.9263131775740563	SEC31A
GO_Biological_Process_2018	anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/79	0.3221378140557969	1.0	0	0	2.583311805734952	2.9263131775740563	PSMB9
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/79	0.3221378140557969	1.0	0	0	2.583311805734952	2.9263131775740563	FADD
GO_Biological_Process_2018	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/79	0.3221378140557969	1.0	0	0	2.583311805734952	2.9263131775740563	SMAD2
GO_Biological_Process_2018	proteasomal protein catabolic process (GO:0010498)	2/237	0.32382249645366146	1.0	0	0	1.7222078704899682	1.941892299606237	CRBN;PSMB9
GO_Biological_Process_2018	positive regulation of stress-activated MAPK cascade (GO:0032874)	1/80	0.32547250541768336	1.0	0	0	2.5510204081632657	2.863462473632852	GADD45B
GO_Biological_Process_2018	retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	1/80	0.32547250541768336	1.0	0	0	2.5510204081632657	2.863462473632852	TMED7
GO_Biological_Process_2018	ERBB signaling pathway (GO:0038127)	1/80	0.32547250541768336	1.0	0	0	2.5510204081632657	2.863462473632852	HSP90AA1
GO_Biological_Process_2018	NIK/NF-kappaB signaling (GO:0038061)	1/80	0.32547250541768336	1.0	0	0	2.5510204081632657	2.863462473632852	PSMB9
GO_Biological_Process_2018	negative regulation of MAPK cascade (GO:0043409)	1/80	0.32547250541768336	1.0	0	0	2.5510204081632657	2.863462473632852	GSTP1
GO_Biological_Process_2018	positive regulation of binding (GO:0051099)	1/81	0.328790958588603	1.0	0	0	2.519526329050138	2.8025525683750057	RIPK2
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	1/81	0.328790958588603	1.0	0	0	2.519526329050138	2.8025525683750057	HSP90AA1
GO_Biological_Process_2018	negative regulation of cell death (GO:0060548)	1/81	0.328790958588603	1.0	0	0	2.519526329050138	2.8025525683750057	BTBD10
GO_Biological_Process_2018	negative regulation of cell cycle process (GO:0010948)	1/81	0.328790958588603	1.0	0	0	2.519526329050138	2.8025525683750057	TFDP1
GO_Biological_Process_2018	defense response to bacterium (GO:0042742)	2/241	0.3310037404955991	1.0	0	0	1.6936235074942843	1.8725135118604308	RNASE6;RPL39
GO_Biological_Process_2018	positive regulation of DNA metabolic process (GO:0051054)	1/82	0.33209325178465665	1.0	0	0	2.488800398208064	2.743502913477565	USP7
GO_Biological_Process_2018	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/82	0.33209325178465665	1.0	0	0	2.488800398208064	2.743502913477565	SMAD2
GO_Biological_Process_2018	positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/82	0.33209325178465665	1.0	0	0	2.488800398208064	2.743502913477565	PSMB9
GO_Biological_Process_2018	negative regulation of neuron death (GO:1901215)	1/83	0.3353794629483792	1.0	0	0	2.4588148512417014	2.6862371846255138	BTBD10
GO_Biological_Process_2018	positive regulation of protein ubiquitination (GO:0031398)	1/83	0.3353794629483792	1.0	0	0	2.4588148512417014	2.6862371846255138	RIPK2
GO_Biological_Process_2018	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/83	0.3353794629483792	1.0	0	0	2.4588148512417014	2.6862371846255138	RIPK2
GO_Biological_Process_2018	protein maturation (GO:0051604)	1/83	0.3353794629483792	1.0	0	0	2.4588148512417014	2.6862371846255138	LONP2
GO_Biological_Process_2018	regulation of ERK1 and ERK2 cascade (GO:0070372)	2/247	0.3417367025919789	1.0	0	0	1.6524828554903743	1.7742951563874862	NOTCH2;GSTP1
GO_Biological_Process_2018	positive regulation of cell proliferation (GO:0008284)	3/424	0.34456972101269684	1.0	0	0	1.4439738159414708	1.5384946464251243	CNOT7;CD47;AIF1
GO_Biological_Process_2018	regulation of peptidyl-serine phosphorylation (GO:0033135)	1/86	0.3451423773061049	1.0	0	0	2.3730422401518747	2.52443820417466	RIPK2
GO_Biological_Process_2018	mitochondrial translational elongation (GO:0070125)	1/87	0.3483650316799589	1.0	0	0	2.345765892563922	2.4736204723280037	MRPS33
GO_Biological_Process_2018	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)	1/87	0.3483650316799589	1.0	0	0	2.345765892563922	2.4736204723280037	PSMB9
GO_Biological_Process_2018	regulation of MAP kinase activity (GO:0043405)	1/87	0.3483650316799589	1.0	0	0	2.345765892563922	2.4736204723280037	GSTP1
GO_Biological_Process_2018	regulation of stem cell differentiation (GO:2000736)	1/88	0.35157198789072186	1.0	0	0	2.319109461966605	2.424259709497699	PSMB9
GO_Biological_Process_2018	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	1/88	0.35157198789072186	1.0	0	0	2.319109461966605	2.424259709497699	USP7
GO_Biological_Process_2018	positive regulation of protein complex assembly (GO:0031334)	1/88	0.35157198789072186	1.0	0	0	2.319109461966605	2.424259709497699	AIM2
GO_Biological_Process_2018	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/88	0.35157198789072186	1.0	0	0	2.319109461966605	2.424259709497699	PSMB9
GO_Biological_Process_2018	mitochondrial translational termination (GO:0070126)	1/89	0.3547633216110165	1.0	0	0	2.293052052281587	2.3762999576635284	MRPS33
GO_Biological_Process_2018	regulation of establishment of planar polarity (GO:0090175)	1/89	0.3547633216110165	1.0	0	0	2.293052052281587	2.3762999576635284	PSMB9
GO_Biological_Process_2018	positive regulation of response to external stimulus (GO:0032103)	1/90	0.35793910815605245	1.0	0	0	2.2675736961451247	2.3296879727840745	NFKBIA
GO_Biological_Process_2018	regulation of Ras protein signal transduction (GO:0046578)	1/90	0.35793910815605245	1.0	0	0	2.2675736961451247	2.3296879727840745	NOTCH2
GO_Biological_Process_2018	regulation of JNK cascade (GO:0046328)	1/90	0.35793910815605245	1.0	0	0	2.2675736961451247	2.3296879727840745	GADD45B
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	2/257	0.3595057049254361	1.0	0	0	1.5881839116969745	1.624752216138319	GADD45B;FADD
GO_Biological_Process_2018	negative regulation of kinase activity (GO:0033673)	1/91	0.3610994225583894	1.0	0	0	2.242655303879794	2.284373065302272	GSTP1
GO_Biological_Process_2018	positive regulation of cellular metabolic process (GO:0031325)	1/92	0.36424433934166944	1.0	0	0	2.218278615794144	2.2403069534455406	NFKBIA
GO_Biological_Process_2018	mRNA splicing, via spliceosome (GO:0000398)	2/261	0.366566472169363	1.0	0	0	1.5638439283759484	1.5694353020961724	PRPF8;PQBP1
GO_Biological_Process_2018	cellular transition metal ion homeostasis (GO:0046916)	1/93	0.3673739327584958	1.0	0	0	2.1944261575597985	2.197443623642531	IREB2
GO_Biological_Process_2018	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/93	0.3673739327584958	1.0	0	0	2.1944261575597985	2.197443623642531	CARD16
GO_Biological_Process_2018	endocytosis (GO:0006897)	2/263	0.3700859993209928	1.0	0	0	1.5519515791107321	1.542670706532778	HSP90AA1;SNX10
GO_Biological_Process_2018	positive regulation of protein localization to membrane (GO:1905477)	1/95	0.3735874448386317	1.0	0	0	2.148227712137486	2.1151518347678917	TFDP1
GO_Biological_Process_2018	regulation of heart contraction (GO:0008016)	1/95	0.3735874448386317	1.0	0	0	2.148227712137486	2.1151518347678917	ADORA3
GO_Biological_Process_2018	regulation of cell death (GO:0010941)	1/96	0.3766715102489589	1.0	0	0	2.1258503401360542	2.07564157516689	RIPK2
GO_Biological_Process_2018	positive regulation of protein metabolic process (GO:0051247)	1/96	0.3766715102489589	1.0	0	0	2.1258503401360542	2.07564157516689	NFKBIA
GO_Biological_Process_2018	translational termination (GO:0006415)	1/96	0.3766715102489589	1.0	0	0	2.1258503401360542	2.07564157516689	MRPS33
GO_Biological_Process_2018	regulation of programmed cell death (GO:0043067)	2/268	0.3788516024316261	1.0	0	0	1.5229972586049343	1.4782374366248583	CREBBP;SGK1
GO_Biological_Process_2018	mRNA metabolic process (GO:0016071)	1/97	0.3797405457787955	1.0	0	0	2.103934357248054	2.037170279243711	PRPF8
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	1/97	0.3797405457787955	1.0	0	0	2.103934357248054	2.037170279243711	ADORA3
GO_Biological_Process_2018	phosphatidylinositol biosynthetic process (GO:0006661)	1/98	0.3827946239738109	1.0	0	0	2.0824656393169514	1.999701506575421	SYNJ1
GO_Biological_Process_2018	positive regulation of cell growth (GO:0030307)	1/98	0.3827946239738109	1.0	0	0	2.0824656393169514	1.999701506575421	ZFYVE27
GO_Biological_Process_2018	histone modification (GO:0016570)	1/98	0.3827946239738109	1.0	0	0	2.0824656393169514	1.999701506575421	CREBBP
GO_Biological_Process_2018	response to UV (GO:0009411)	1/98	0.3827946239738109	1.0	0	0	2.0824656393169514	1.999701506575421	CREBBP
GO_Biological_Process_2018	nervous system development (GO:0007399)	3/455	0.38602095232825934	1.0	0	0	1.3455931823278762	1.2808212115011726	NOTCH2;GSTP1;JARID2
GO_Biological_Process_2018	regulation of lipid metabolic process (GO:0019216)	1/100	0.38885819639751296	1.0	0	0	2.0408163265306123	1.9276337459280224	CREBBP
GO_Biological_Process_2018	cellular response to metal ion (GO:0071248)	1/100	0.38885819639751296	1.0	0	0	2.0408163265306123	1.9276337459280224	FOS
GO_Biological_Process_2018	protein processing (GO:0016485)	1/101	0.3918678339774621	1.0	0	0	2.020610224287735	1.8929695984300792	LONP2
GO_Biological_Process_2018	metal ion transport (GO:0030001)	1/101	0.3918678339774621	1.0	0	0	2.020610224287735	1.8929695984300792	SGK1
GO_Biological_Process_2018	MAPK cascade (GO:0000165)	2/278	0.3962307953936787	1.0	0	0	1.4682131845543975	1.359210719202197	RIPK2;PSMB9
GO_Biological_Process_2018	plasma membrane invagination (GO:0099024)	1/103	0.3978431673580627	1.0	0	0	1.9813750743015648	1.826228260789976	AIF1
GO_Biological_Process_2018	monovalent inorganic cation transport (GO:0015672)	1/104	0.4008090043986375	1.0	0	0	1.96232339089482	1.7940939234681623	SGK1
GO_Biological_Process_2018	phagocytosis, engulfment (GO:0006911)	1/104	0.4008090043986375	1.0	0	0	1.96232339089482	1.7940939234681623	AIF1
GO_Biological_Process_2018	translational elongation (GO:0006414)	1/105	0.40376038197631897	1.0	0	0	1.9436345966958213	1.7627476985473876	MRPS33
GO_Biological_Process_2018	G1/S transition of mitotic cell cycle (GO:0000082)	1/105	0.40376038197631897	1.0	0	0	1.9436345966958213	1.7627476985473876	TFDP1
GO_Biological_Process_2018	mRNA processing (GO:0006397)	2/283	0.4048390577199362	1.0	0	0	1.4422730222831182	1.3041979940882782	PRPF8;PQBP1
GO_Biological_Process_2018	fatty acid metabolic process (GO:0006631)	1/106	0.4066973697706776	1.0	0	0	1.9252984212552944	1.7321639070789203	PEX2
GO_Biological_Process_2018	RNA splicing (GO:0008380)	1/106	0.4066973697706776	1.0	0	0	1.9252984212552944	1.7321639070789203	PRPF8
GO_Biological_Process_2018	negative regulation of response to external stimulus (GO:0032102)	1/107	0.4096200372899212	1.0	0	0	1.9073049780659928	1.7023179234951282	CARD16
GO_Biological_Process_2018	mitochondrial translation (GO:0032543)	1/107	0.4096200372899212	1.0	0	0	1.9073049780659928	1.7023179234951282	MRPS33
GO_Biological_Process_2018	nucleotide-excision repair (GO:0006289)	1/108	0.4125284536610832	1.0	0	0	1.889644746787604	1.6731861243650619	USP7
GO_Biological_Process_2018	monocarboxylic acid metabolic process (GO:0032787)	1/108	0.4125284536610832	1.0	0	0	1.889644746787604	1.6731861243650619	KYNU
GO_Biological_Process_2018	negative regulation of hydrolase activity (GO:0051346)	1/108	0.4125284536610832	1.0	0	0	1.889644746787604	1.6731861243650619	PTX3
GO_Biological_Process_2018	regulation of cell motility (GO:2000145)	1/109	0.4154226875634459	1.0	0	0	1.8723085564501032	1.6447458394421661	SGK1
GO_Biological_Process_2018	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	1/109	0.4154226875634459	1.0	0	0	1.8723085564501032	1.6447458394421661	FADD
GO_Biological_Process_2018	negative regulation of protein kinase activity (GO:0006469)	1/109	0.4154226875634459	1.0	0	0	1.8723085564501032	1.6447458394421661	GSTP1
GO_Biological_Process_2018	positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/110	0.4183028075280152	1.0	0	0	1.855287569573284	1.6169753038949155	TFDP1
GO_Biological_Process_2018	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	2/291	0.418491691512181	1.0	0	0	1.402622904832036	1.2218223469628575	CRBN;PSMB9
GO_Biological_Process_2018	proteolysis (GO:0006508)	2/291	0.418491691512181	1.0	0	0	1.402622904832036	1.2218223469628575	LONP2;CLPX
GO_Biological_Process_2018	phosphatidylinositol metabolic process (GO:0046488)	1/112	0.42402097775340186	1.0	0	0	1.8221574344023324	1.5633606944981286	SYNJ1
GO_Biological_Process_2018	transcription from RNA polymerase II promoter (GO:0006366)	3/485	0.4255759857126713	1.0	0	0	1.2623606143488324	1.07844952715412	NOTCH2;CREBBP;MBD1
GO_Biological_Process_2018	regulation of organelle organization (GO:0033043)	1/113	0.4268591632115185	1.0	0	0	1.8060321473722232	1.5374772416531757	PREB
GO_Biological_Process_2018	positive regulation of developmental process (GO:0051094)	1/113	0.4268591632115185	1.0	0	0	1.8060321473722232	1.5374772416531757	PA2G4
GO_Biological_Process_2018	protein O-linked glycosylation (GO:0006493)	1/115	0.4324940708387973	1.0	0	0	1.7746228926353151	1.4874652382385383	ST6GAL1
GO_Biological_Process_2018	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/116	0.435290926251204	1.0	0	0	1.7593244194229416	1.4633016809606616	RIPK2
GO_Biological_Process_2018	chromatin remodeling (GO:0006338)	1/116	0.435290926251204	1.0	0	0	1.7593244194229416	1.4633016809606616	NUDT5
GO_Biological_Process_2018	activation of MAPK activity (GO:0000187)	1/117	0.4380741377469709	1.0	0	0	1.7442874585731731	1.439677513809139	RIPK2
GO_Biological_Process_2018	protein localization to cell periphery (GO:1990778)	1/117	0.4380741377469709	1.0	0	0	1.7442874585731731	1.439677513809139	ZFYVE27
GO_Biological_Process_2018	positive regulation of B cell activation (GO:0050871)	1/119	0.4435998923224137	1.0	0	0	1.7149717029669007	1.3939843358630108	SASH3
GO_Biological_Process_2018	regulation of phosphorylation (GO:0042325)	1/119	0.4435998923224137	1.0	0	0	1.7149717029669007	1.3939843358630108	BTBD10
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	2/307	0.44531959287912826	1.0	0	0	1.3295220368277605	1.075534226341813	GADD45B;FADD
